Date,Time,EthSourceHwAddress,Eth.DestinationHwAddress,IPSourceAddress,TCPSourcePort,IPDestinationAddress,TCPDestinationPort,IPTotalLength,TCPSyn,TCPFin,TCPAck,TCPWindowSize,TCPAcknowledgmentNumber,TCPSequenceNumber,IPTimeToLive
2019-07-04,05-34-56-144,50E549D02BD2,000C2916D761,192.168.137.10,37654,10.0.0.1,3128,1500,False,False,True,63677,1801724852,1953209910,128
2019-07-04,05-34-56-144,50E549D02BD2,000C2916D761,192.168.137.10,37654,10.0.0.1,3128,1470,False,False,True,63677,1801724852,1953211370,128
2019-07-04,05-34-56-144,50E549D02BD2,000C2916D761,192.168.137.10,37648,10.0.0.1,3128,494,False,False,True,64240,952483916,1561680647,128
2019-07-04,05-34-56-144,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37654,40,False,False,True,64240,1953209910,1801724852,128
2019-07-04,05-34-56-144,50E549D02BD2,000C2916D761,192.168.137.10,37654,10.0.0.1,3128,348,False,False,True,63677,1801724852,1953212800,128
2019-07-04,05-34-56-144,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37654,40,False,False,True,64240,1953211370,1801724852,128
2019-07-04,05-34-56-144,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37654,40,False,False,True,64240,1953212800,1801724852,128
2019-07-04,05-34-56-144,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37648,40,False,False,True,64240,1561681101,952483916,128
2019-07-04,05-34-56-144,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37654,40,False,False,True,64240,1953213108,1801724852,128
2019-07-04,05-34-56-144,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37654,95,False,False,True,64240,1953213108,1801724852,128
2019-07-04,05-34-56-144,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37654,137,False,False,True,64240,1953213108,1801724907,128
2019-07-04,05-34-56-144,50E549D02BD2,000C2916D761,192.168.137.10,37654,10.0.0.1,3128,40,False,False,True,63525,1801725004,1953213108,128
2019-07-04,05-34-56-144,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37648,1500,False,False,True,64240,1561681101,952483916,128
2019-07-04,05-34-56-144,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37648,1500,False,False,True,64240,1561681101,952485376,128
2019-07-04,05-34-56-144,50E549D02BD2,000C2916D761,192.168.137.10,37648,10.0.0.1,3128,40,False,False,True,64240,952486836,1561681101,128
2019-07-04,05-34-56-144,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37648,1500,False,False,True,64240,1561681101,952486836,128
2019-07-04,05-34-56-144,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37648,1500,False,False,True,64240,1561681101,952488296,128
2019-07-04,05-34-56-144,50E549D02BD2,000C2916D761,192.168.137.10,37648,10.0.0.1,3128,40,False,False,True,64240,952489756,1561681101,128
2019-07-04,05-34-56-144,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37648,1144,False,False,True,64240,1561681101,952489756,128
2019-07-04,05-34-56-144,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37648,1500,False,False,True,64240,1561681101,952490860,128
2019-07-04,05-34-56-144,50E549D02BD2,000C2916D761,192.168.137.10,37648,10.0.0.1,3128,40,False,False,True,64240,952492320,1561681101,128
2019-07-04,05-34-56-144,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37648,1500,False,False,True,64240,1561681101,952492320,128
2019-07-04,05-34-56-144,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37648,592,False,False,True,64240,1561681101,952493780,128
2019-07-04,05-34-56-144,50E549D02BD2,000C2916D761,192.168.137.10,37648,10.0.0.1,3128,40,False,False,True,64240,952494332,1561681101,128
2019-07-04,05-34-56-155,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37648,1500,False,False,True,64240,1561681101,952494332,128
2019-07-04,05-34-56-155,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37648,1500,False,False,True,64240,1561681101,952495792,128
2019-07-04,05-34-56-155,50E549D02BD2,000C2916D761,192.168.137.10,37648,10.0.0.1,3128,40,False,False,True,64240,952497252,1561681101,128
2019-07-04,05-34-56-155,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37648,804,False,False,True,64240,1561681101,952497252,128
2019-07-04,05-34-56-155,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37648,1500,False,False,True,64240,1561681101,952498016,128
2019-07-04,05-34-56-155,50E549D02BD2,000C2916D761,192.168.137.10,37648,10.0.0.1,3128,40,False,False,True,64240,952499476,1561681101,128
2019-07-04,05-34-56-155,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37648,1500,False,False,True,64240,1561681101,952499476,128
2019-07-04,05-34-56-155,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37648,1350,False,False,True,64240,1561681101,952500936,128
2019-07-04,05-34-56-155,50E549D02BD2,000C2916D761,192.168.137.10,37648,10.0.0.1,3128,40,False,False,True,64240,952502246,1561681101,128
2019-07-04,05-34-56-155,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37648,1500,False,False,True,64240,1561681101,952502246,128
2019-07-04,05-34-56-155,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37648,1500,False,False,True,64240,1561681101,952503706,128
2019-07-04,05-34-56-155,50E549D02BD2,000C2916D761,192.168.137.10,37648,10.0.0.1,3128,40,False,False,True,64240,952505166,1561681101,128
2019-07-04,05-34-56-155,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37648,592,False,False,True,64240,1561681101,952505166,128
2019-07-04,05-34-56-156,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37648,1500,False,False,True,64240,1561681101,952505718,128
2019-07-04,05-34-56-156,50E549D02BD2,000C2916D761,192.168.137.10,37648,10.0.0.1,3128,40,False,False,True,64240,952507178,1561681101,128
2019-07-04,05-34-56-156,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37648,1500,False,False,True,64240,1561681101,952507178,128
2019-07-04,05-34-56-156,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37648,1500,False,False,True,64240,1561681101,952508638,128
2019-07-04,05-34-56-156,50E549D02BD2,000C2916D761,192.168.137.10,37648,10.0.0.1,3128,40,False,False,True,64240,952510098,1561681101,128
2019-07-04,05-34-56-156,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37648,1500,False,False,True,64240,1561681101,952510098,128
2019-07-04,05-34-56-156,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37648,1500,False,False,True,64240,1561681101,952511558,128
2019-07-04,05-34-56-156,50E549D02BD2,000C2916D761,192.168.137.10,37648,10.0.0.1,3128,40,False,False,True,64240,952513018,1561681101,128
2019-07-04,05-34-56-156,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37648,1500,False,False,True,64240,1561681101,952513018,128
2019-07-04,05-34-56-156,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37648,1500,False,False,True,64240,1561681101,952514478,128
2019-07-04,05-34-56-156,50E549D02BD2,000C2916D761,192.168.137.10,37648,10.0.0.1,3128,40,False,False,True,64240,952515938,1561681101,128
2019-07-04,05-34-56-156,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37648,236,False,False,True,64240,1561681101,952515938,128
2019-07-04,05-34-56-156,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37648,1500,False,False,True,64240,1561681101,952516134,128
2019-07-04,05-34-56-156,50E549D02BD2,000C2916D761,192.168.137.10,37648,10.0.0.1,3128,40,False,False,True,64240,952517594,1561681101,128
2019-07-04,05-34-56-156,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37648,1500,False,False,True,64240,1561681101,952517594,128
2019-07-04,05-34-56-156,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37648,592,False,False,True,64240,1561681101,952519054,128
2019-07-04,05-34-56-156,50E549D02BD2,000C2916D761,192.168.137.10,37648,10.0.0.1,3128,40,False,False,True,64240,952519606,1561681101,128
2019-07-04,05-34-56-157,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37648,1500,False,False,True,64240,1561681101,952519606,128
2019-07-04,05-34-56-157,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37648,1500,False,False,True,64240,1561681101,952521066,128
2019-07-04,05-34-56-157,50E549D02BD2,000C2916D761,192.168.137.10,37648,10.0.0.1,3128,40,False,False,True,64240,952522526,1561681101,128
2019-07-04,05-34-56-157,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37648,1500,False,False,True,64240,1561681101,952522526,128
2019-07-04,05-34-56-157,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37648,1500,False,False,True,64240,1561681101,952523986,128
2019-07-04,05-34-56-167,50E549D02BD2,000C2916D761,192.168.137.10,37648,10.0.0.1,3128,40,False,False,True,64240,952525446,1561681101,128
2019-07-04,05-34-56-167,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37648,810,False,False,True,64240,1561681101,952525446,128
2019-07-04,05-34-56-167,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37648,1500,False,False,True,64240,1561681101,952526216,128
2019-07-04,05-34-56-167,50E549D02BD2,000C2916D761,192.168.137.10,37648,10.0.0.1,3128,40,False,False,True,64240,952527676,1561681101,128
2019-07-04,05-34-56-167,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37648,1500,False,False,True,64240,1561681101,952527676,128
2019-07-04,05-34-56-167,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37648,1500,False,False,True,64240,1561681101,952529136,128
2019-07-04,05-34-56-167,50E549D02BD2,000C2916D761,192.168.137.10,37648,10.0.0.1,3128,40,False,False,True,64240,952530596,1561681101,128
2019-07-04,05-34-56-167,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37648,1300,False,False,True,64240,1561681101,952530596,128
2019-07-04,05-34-56-167,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37648,1500,False,False,True,64240,1561681101,952531856,128
2019-07-04,05-34-56-167,50E549D02BD2,000C2916D761,192.168.137.10,37648,10.0.0.1,3128,40,False,False,True,64240,952533316,1561681101,128
2019-07-04,05-34-56-167,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37648,1400,False,False,True,64240,1561681101,952533316,128
2019-07-04,05-34-56-167,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37648,1500,False,False,True,64240,1561681101,952534676,128
2019-07-04,05-34-56-167,50E549D02BD2,000C2916D761,192.168.137.10,37648,10.0.0.1,3128,40,False,False,True,64240,952536136,1561681101,128
2019-07-04,05-34-56-168,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37648,1400,False,False,True,64240,1561681101,952536136,128
2019-07-04,05-34-56-168,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37648,1500,False,False,True,64240,1561681101,952537496,128
2019-07-04,05-34-56-168,50E549D02BD2,000C2916D761,192.168.137.10,37648,10.0.0.1,3128,40,False,False,True,64240,952538956,1561681101,128
2019-07-04,05-34-56-168,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37648,1500,False,False,True,64240,1561681101,952538956,128
2019-07-04,05-34-56-168,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37648,592,False,False,True,64240,1561681101,952540416,128
2019-07-04,05-34-56-168,50E549D02BD2,000C2916D761,192.168.137.10,37648,10.0.0.1,3128,40,False,False,True,64240,952540968,1561681101,128
2019-07-04,05-34-56-168,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37648,1500,False,False,True,64240,1561681101,952540968,128
2019-07-04,05-34-56-168,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37648,1500,False,False,True,64240,1561681101,952542428,128
2019-07-04,05-34-56-168,50E549D02BD2,000C2916D761,192.168.137.10,37648,10.0.0.1,3128,40,False,False,True,64240,952543888,1561681101,128
2019-07-04,05-34-56-168,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37648,592,False,False,True,64240,1561681101,952543888,128
2019-07-04,05-34-56-169,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37648,1500,False,False,True,64240,1561681101,952544440,128
2019-07-04,05-34-56-169,50E549D02BD2,000C2916D761,192.168.137.10,37648,10.0.0.1,3128,40,False,False,True,64240,952545900,1561681101,128
2019-07-04,05-34-56-169,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37648,1500,False,False,True,64240,1561681101,952545900,128
2019-07-04,05-34-56-169,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37648,592,False,False,True,64240,1561681101,952547360,128
2019-07-04,05-34-56-169,50E549D02BD2,000C2916D761,192.168.137.10,37648,10.0.0.1,3128,40,False,False,True,64240,952547912,1561681101,128
2019-07-04,05-34-56-169,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37648,1500,False,False,True,64240,1561681101,952547912,128
2019-07-04,05-34-56-170,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37648,1500,False,False,True,64240,1561681101,952549372,128
2019-07-04,05-34-56-170,50E549D02BD2,000C2916D761,192.168.137.10,37648,10.0.0.1,3128,40,False,False,True,64240,952550832,1561681101,128
2019-07-04,05-34-56-170,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37648,592,False,False,True,64240,1561681101,952550832,128
2019-07-04,05-34-56-170,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37648,1500,False,False,True,64240,1561681101,952551384,128
2019-07-04,05-34-56-170,50E549D02BD2,000C2916D761,192.168.137.10,37648,10.0.0.1,3128,40,False,False,True,64240,952552844,1561681101,128
2019-07-04,05-34-56-170,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37648,1500,False,False,True,64240,1561681101,952552844,128
2019-07-04,05-34-56-170,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37648,1500,False,False,True,64240,1561681101,952554304,128
2019-07-04,05-34-56-170,50E549D02BD2,000C2916D761,192.168.137.10,37648,10.0.0.1,3128,40,False,False,True,64240,952555764,1561681101,128
2019-07-04,05-34-56-170,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37648,1500,False,False,True,64240,1561681101,952555764,128
2019-07-04,05-34-56-170,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37648,1144,False,False,True,64240,1561681101,952557224,128
2019-07-04,05-34-56-170,50E549D02BD2,000C2916D761,192.168.137.10,37648,10.0.0.1,3128,40,False,False,True,64240,952558328,1561681101,128
2019-07-04,05-34-56-170,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37648,1500,False,False,True,64240,1561681101,952558328,128
2019-07-04,05-34-56-170,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37648,1500,False,False,True,64240,1561681101,952559788,128
2019-07-04,05-34-56-170,50E549D02BD2,000C2916D761,192.168.137.10,37648,10.0.0.1,3128,40,False,False,True,61320,952561248,1561681101,128
2019-07-04,05-34-56-170,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37648,592,False,False,True,64240,1561681101,952561248,128
2019-07-04,05-34-56-170,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37648,1500,False,False,True,64240,1561681101,952561800,128
2019-07-04,05-34-56-170,50E549D02BD2,000C2916D761,192.168.137.10,37648,10.0.0.1,3128,40,False,False,True,59308,952563260,1561681101,128
2019-07-04,05-34-56-170,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37648,1500,False,False,True,64240,1561681101,952563260,128
2019-07-04,05-34-56-171,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37648,1500,False,False,True,64240,1561681101,952564720,128
2019-07-04,05-34-56-171,50E549D02BD2,000C2916D761,192.168.137.10,37648,10.0.0.1,3128,40,False,False,True,56388,952566180,1561681101,128
2019-07-04,05-34-56-171,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37648,1500,False,False,True,64240,1561681101,952566180,128
2019-07-04,05-34-56-171,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37648,1500,False,False,True,64240,1561681101,952567640,128
2019-07-04,05-34-56-171,50E549D02BD2,000C2916D761,192.168.137.10,37648,10.0.0.1,3128,40,False,False,True,53468,952569100,1561681101,128
2019-07-04,05-34-56-171,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37648,1500,False,False,True,64240,1561681101,952569100,128
2019-07-04,05-34-56-171,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37648,336,False,False,True,64240,1561681101,952570560,128
2019-07-04,05-34-56-171,50E549D02BD2,000C2916D761,192.168.137.10,37648,10.0.0.1,3128,40,False,False,True,51712,952570856,1561681101,128
2019-07-04,05-34-56-171,50E549D02BD2,000C2916D761,192.168.137.10,37648,10.0.0.1,3128,40,False,False,True,64240,952570856,1561681101,128
2019-07-04,05-34-56-230,50E549D02BD2,000C2916D761,192.168.137.10,37658,10.0.0.1,3128,52,True,False,False,8192,0,326400002,128
2019-07-04,05-34-56-230,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37658,44,True,False,True,64240,326400003,928208983,128
2019-07-04,05-34-56-230,50E549D02BD2,000C2916D761,192.168.137.10,37658,10.0.0.1,3128,40,False,False,True,64240,928208984,326400003,128
2019-07-04,05-34-56-230,50E549D02BD2,000C2916D761,192.168.137.10,37658,10.0.0.1,3128,170,False,False,True,64240,928208984,326400003,128
2019-07-04,05-34-56-230,50E549D02BD2,000C2916D761,192.168.137.10,37661,10.0.0.1,3128,52,True,False,False,8192,0,3642083844,128
2019-07-04,05-34-56-230,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37658,40,False,False,True,64240,326400133,928208984,128
2019-07-04,05-34-56-230,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37661,44,True,False,True,64240,3642083845,1828858445,128
2019-07-04,05-34-56-230,50E549D02BD2,000C2916D761,192.168.137.10,37661,10.0.0.1,3128,40,False,False,True,64240,1828858446,3642083845,128
2019-07-04,05-34-56-230,50E549D02BD2,000C2916D761,192.168.137.10,37661,10.0.0.1,3128,154,False,False,True,64240,1828858446,3642083845,128
2019-07-04,05-34-56-230,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37661,40,False,False,True,64240,3642083959,1828858446,128
2019-07-04,05-34-56-230,50E549D02BD2,000C2916D761,192.168.137.10,37654,10.0.0.1,3128,125,False,False,True,63525,1801725004,1953213108,128
2019-07-04,05-34-56-230,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37654,40,False,False,True,64240,1953213193,1801725004,128
2019-07-04,05-34-56-230,50E549D02BD2,000C2916D761,192.168.137.10,37654,10.0.0.1,3128,349,False,False,True,63525,1801725004,1953213193,128
2019-07-04,05-34-56-230,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37654,40,False,False,True,64240,1953213502,1801725004,128
2019-07-04,05-34-56-230,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37661,79,False,False,True,64240,3642083959,1828858446,128
2019-07-04,05-34-56-230,50E549D02BD2,000C2916D761,192.168.137.10,37661,10.0.0.1,3128,557,False,False,True,64201,1828858485,3642083959,128
2019-07-04,05-34-56-230,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37658,79,False,False,True,64240,326400133,928208984,128
2019-07-04,05-34-56-230,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37661,40,False,False,True,64240,3642084476,1828858485,128
2019-07-04,05-34-56-230,50E549D02BD2,000C2916D761,192.168.137.10,37658,10.0.0.1,3128,557,False,False,True,64201,928209023,326400133,128
2019-07-04,05-34-56-230,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37658,40,False,False,True,64240,326400650,928209023,128
2019-07-04,05-34-56-230,50E549D02BD2,000C2916D761,192.168.137.10,37609,10.0.0.1,3128,1017,False,False,True,64240,584997927,2573177246,128
2019-07-04,05-34-56-230,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37609,40,False,False,True,64240,2573178223,584997927,128
2019-07-04,05-34-56-230,50E549D02BD2,000C2916D761,192.168.137.10,37654,10.0.0.1,3128,899,False,False,True,63525,1801725004,1953213502,128
2019-07-04,05-34-56-230,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37654,40,False,False,True,64240,1953214361,1801725004,128
2019-07-04,05-34-56-230,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37661,192,False,False,True,64240,3642084476,1828858485,128
2019-07-04,05-34-56-230,50E549D02BD2,000C2916D761,192.168.137.10,37661,10.0.0.1,3128,91,False,False,True,64049,1828858637,3642084476,128
2019-07-04,05-34-56-230,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37661,40,False,False,True,64240,3642084527,1828858637,128
2019-07-04,05-34-56-230,50E549D02BD2,000C2916D761,192.168.137.10,37661,10.0.0.1,3128,1426,False,False,True,64049,1828858637,3642084527,128
2019-07-04,05-34-56-261,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37661,40,False,False,True,64240,3642085913,1828858637,128
2019-07-04,05-34-56-261,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37658,186,False,False,True,64240,326400650,928209023,128
2019-07-04,05-34-56-261,50E549D02BD2,000C2916D761,192.168.137.10,37658,10.0.0.1,3128,91,False,False,True,64055,928209169,326400650,128
